awayConference,awayScore,awayTeam_x,awayTeamId_x,gameId,homeConference,homeScore,homeTeam_x,homeTeamId_x,season,seasonType,startDate_x,source_key,source_asof,provider,spread,overUnder,homeMoneyline,awayMoneyline,spreadOpen,overUnderOpen,startDate_y,homeTeam_y,awayTeam_y,homeTeamId_y,awayTeamId_y,spread_sign_for_votes,action,confidence,repair_reason,majority_sign_sum,peer_same_sign_count,peer_opposite_sign_count,non_consensus_same_sign_count,non_consensus_opposite_sign_count,original_spread,repaired_spread,original_spreadOpen,repaired_spreadOpen
MEAC,49.0,Morgan State,182,210221,Big East,92.0,DePaul,65,2026,regular,2025-12-10T01:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-21.5,150.5,,,-21.5,152.5,2025-12-10T01:00:00.000Z,DePaul,Morgan State,65,182,-1.0,keep,none,,-2.0,1,0,1,0,-21.5,-21.5,-21.5,-21.5
Summit,79.0,South Dakota,269,210223,Mountain West,106.0,Wyoming,358,2026,regular,2025-12-10T01:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-14.5,161.5,-1100.0,650.0,-13.0,159.0,2025-12-10T01:30:00.000Z,Wyoming,South Dakota,358,269,-1.0,keep,none,,-2.0,1,0,1,0,-14.5,-14.5,-13.0,-13.0
Summit,79.0,South Dakota,269,210223,Mountain West,106.0,Wyoming,358,2026,regular,2025-12-10T01:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-14.5,160.5,,,-11.5,157.5,2025-12-10T01:30:00.000Z,Wyoming,South Dakota,358,269,-1.0,keep,none,,-2.0,1,0,1,0,-14.5,-14.5,-11.5,-11.5
Patriot,51.0,Bucknell,32,210224,MAAC,38.0,Rider,243,2026,regular,2025-12-10T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,2.5,135.0,135.0,-160.0,1.5,138.0,2025-12-10T00:00:00.000Z,Rider,Bucknell,243,32,,keep,none,,0.0,0,0,0,0,2.5,2.5,1.5,1.5
Patriot,51.0,Bucknell,32,210224,MAAC,38.0,Rider,243,2026,regular,2025-12-10T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,2.5,135.5,-102.0,-118.0,1.5,139.5,2025-12-10T00:00:00.000Z,Rider,Bucknell,243,32,,keep,none,,0.0,0,0,0,0,2.5,2.5,1.5,1.5
ACC,64.0,Clemson,52,210225,Big 12,67.0,BYU,18,2026,regular,2025-12-09T23:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-4.5,152.0,-310.0,255.0,-6.5,152.5,2025-12-09T23:30:00.000Z,BYU,Clemson,18,52,-1.0,keep,none,,-2.0,1,0,1,0,-4.5,-4.5,-6.5,-6.5
ACC,64.0,Clemson,52,210225,Big 12,67.0,BYU,18,2026,regular,2025-12-09T23:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-4.5,152.5,-238.0,195.0,-6.5,151.5,2025-12-09T23:30:00.000Z,BYU,Clemson,18,52,-1.0,keep,none,,-2.0,1,0,1,0,-4.5,-4.5,-6.5,-6.5
Ivy,73.0,Columbia,58,210226,CAA,77.0,Stony Brook,285,2026,regular,2025-12-10T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,4.5,148.5,165.0,-195.0,5.0,148.0,2025-12-10T00:00:00.000Z,Stony Brook,Columbia,285,58,1.0,keep,none,,2.0,1,0,1,0,4.5,4.5,5.0,5.0
Ivy,73.0,Columbia,58,210226,CAA,77.0,Stony Brook,285,2026,regular,2025-12-10T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,4.5,147.5,170.0,-205.0,4.5,147.5,2025-12-10T00:00:00.000Z,Stony Brook,Columbia,285,58,1.0,keep,none,,2.0,1,0,1,0,4.5,4.5,4.5,4.5
SEC,73.0,Florida,87,210227,Big East,77.0,UConn,314,2026,regular,2025-12-10T02:31:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-4.0,146.5,-220.0,180.0,-4.5,146.5,2025-12-10T02:31:00.000Z,UConn,Florida,314,87,-1.0,keep,none,,-2.0,1,0,1,0,-4.0,-4.0,-4.5,-4.5
SEC,73.0,Florida,87,210227,Big East,77.0,UConn,314,2026,regular,2025-12-10T02:31:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-4.5,145.5,-218.0,180.0,-4.5,145.5,2025-12-10T02:31:00.000Z,UConn,Florida,314,87,-1.0,keep,none,,-2.0,1,0,1,0,-4.5,-4.5,-4.5,-4.5
Big Sky,65.0,Idaho,117,210228,ACC,80.0,Notre Dame,213,2026,regular,2025-12-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-12.0,144.5,-800.0,525.0,-11.5,144.5,2025-12-11T00:00:00.000Z,Notre Dame,Idaho,213,117,-1.0,keep,none,,-2.0,1,0,1,0,-12.0,-12.0,-11.5,-11.5
Big Sky,65.0,Idaho,117,210228,ACC,80.0,Notre Dame,213,2026,regular,2025-12-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-11.5,144.5,,,-11.5,144.5,2025-12-11T00:00:00.000Z,Notre Dame,Idaho,213,117,-1.0,keep,none,,-2.0,1,0,1,0,-11.5,-11.5,-11.5,-11.5
CUSA,45.0,Liberty,142,210229,ACC,85.0,NC State,185,2026,regular,2025-12-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-12.5,148.0,-1200.0,700.0,-11.5,156.5,2025-12-11T00:00:00.000Z,NC State,Liberty,185,142,-1.0,keep,none,,-2.0,1,0,1,0,-12.5,-12.5,-11.5,-11.5
CUSA,45.0,Liberty,142,210229,ACC,85.0,NC State,185,2026,regular,2025-12-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-12.5,149.5,,,-11.5,157.5,2025-12-11T00:00:00.000Z,NC State,Liberty,185,142,-1.0,keep,none,,-2.0,1,0,1,0,-12.5,-12.5,-11.5,-11.5
Patriot,77.0,Colgate,55,210230,A-10,85.0,St. Bonaventure,277,2026,regular,2025-12-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-10.0,142.0,-650.0,450.0,-11.5,141.5,2025-12-11T00:00:00.000Z,St. Bonaventure,Colgate,277,55,-1.0,keep,none,,-2.0,1,0,1,0,-10.0,-10.0,-11.5,-11.5
Patriot,77.0,Colgate,55,210230,A-10,85.0,St. Bonaventure,277,2026,regular,2025-12-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-9.5,142.5,,,-11.5,141.5,2025-12-11T00:00:00.000Z,St. Bonaventure,Colgate,277,55,-1.0,keep,none,,-2.0,1,0,1,0,-9.5,-9.5,-11.5,-11.5
CUSA,70.0,Delaware,66,210231,A-10,58.0,George Washington,96,2026,regular,2025-12-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-23.0,152.0,-8000.0,1450.0,-21.0,157.5,2025-12-11T00:00:00.000Z,George Washington,Delaware,96,66,-1.0,keep,none,,-2.0,1,0,1,0,-23.0,-23.0,-21.0,-21.0
CUSA,70.0,Delaware,66,210231,A-10,58.0,George Washington,96,2026,regular,2025-12-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-23.5,152.5,,,-21.5,158.5,2025-12-11T00:00:00.000Z,George Washington,Delaware,96,66,-1.0,keep,none,,-2.0,1,0,1,0,-23.5,-23.5,-21.5,-21.5
A-10,64.0,Duquesne,73,210232,Mountain West,86.0,Boise State,25,2026,regular,2025-12-11T02:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-14.0,150.5,-1200.0,700.0,-14.0,150.0,2025-12-11T02:00:00.000Z,Boise State,Duquesne,25,73,-1.0,keep,none,,-2.0,1,0,1,0,-14.0,-14.0,-14.0,-14.0
A-10,64.0,Duquesne,73,210232,Mountain West,86.0,Boise State,25,2026,regular,2025-12-11T02:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-13.5,150.5,-625.0,455.0,-13.5,148.5,2025-12-11T02:00:00.000Z,Boise State,Duquesne,25,73,-1.0,keep,none,,-2.0,1,0,1,0,-13.5,-13.5,-13.5,-13.5
NEC,54.0,Fairleigh Dickinson,84,210233,A-10,75.0,Fordham,91,2026,regular,2025-12-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-11.5,141.5,-1100.0,650.0,-13.5,143.5,2025-12-11T00:00:00.000Z,Fordham,Fairleigh Dickinson,91,84,-1.0,keep,none,,-2.0,1,0,1,0,-11.5,-11.5,-13.5,-13.5
NEC,54.0,Fairleigh Dickinson,84,210233,A-10,75.0,Fordham,91,2026,regular,2025-12-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-11.5,141.5,,,-13.5,142.5,2025-12-11T00:00:00.000Z,Fordham,Fairleigh Dickinson,91,84,-1.0,keep,none,,-2.0,1,0,1,0,-11.5,-11.5,-13.5,-13.5
Am. East,82.0,UAlbany,306,210234,Ivy,93.0,Yale,360,2026,regular,2025-12-10T21:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-18.5,146.5,,,-17.5,149.5,2025-12-10T21:30:00.000Z,Yale,UAlbany,360,306,-1.0,keep,none,,-1.0,0,0,0,0,-18.5,-18.5,-17.5,-17.5
MAC,76.0,Massachusetts,161,210235,ACC,74.0,Boston College,26,2026,regular,2025-12-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-1.0,144.5,-135.0,115.0,-2.0,140.5,2025-12-11T00:00:00.000Z,Boston College,Massachusetts,26,161,,keep,none,,0.0,0,0,0,0,-1.0,-1.0,-2.0,-2.0
MAC,76.0,Massachusetts,161,210235,ACC,74.0,Boston College,26,2026,regular,2025-12-11T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-1.5,143.5,-162.0,136.0,-2.5,138.5,2025-12-11T00:00:00.000Z,Boston College,Massachusetts,26,161,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,-2.5,-2.5
SoCon,74.0,Western Carolina,348,210236,ACC,96.0,Virginia Tech,340,2026,regular,2025-12-12T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-21.0,152.5,,,-20.0,151.0,2025-12-12T00:00:00.000Z,Virginia Tech,Western Carolina,340,348,-1.0,keep,none,,-2.0,1,0,1,0,-21.0,-21.0,-20.0,-20.0
SoCon,74.0,Western Carolina,348,210236,ACC,96.0,Virginia Tech,340,2026,regular,2025-12-12T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-20.5,152.5,,,-20.5,151.5,2025-12-12T00:00:00.000Z,Virginia Tech,Western Carolina,340,348,-1.0,keep,none,,-2.0,1,0,1,0,-20.5,-20.5,-20.5,-20.5
Horizon,85.0,Green Bay,105,210237,Horizon,75.0,IU Indianapolis,115,2026,regular,2025-12-11T23:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-2.5,165.0,115.0,-135.0,2.0,167.0,2025-12-11T23:30:00.000Z,IU Indianapolis,Green Bay,115,105,,keep,none,,0.0,0,0,0,0,-2.5,-2.5,2.0,2.0
Horizon,85.0,Green Bay,105,210237,Horizon,75.0,IU Indianapolis,115,2026,regular,2025-12-11T23:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-2.5,165.5,-112.0,-108.0,-1.5,165.5,2025-12-11T23:30:00.000Z,IU Indianapolis,Green Bay,115,105,,keep,none,,0.0,0,0,0,0,-2.5,-2.5,-1.5,-1.5
SEC,63.0,Texas,295,210238,Big East,71.0,UConn,314,2026,regular,2025-12-13T01:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-12.0,146.0,-1500.0,775.0,-14.5,147.5,2025-12-13T01:00:00.000Z,UConn,Texas,314,295,-1.0,keep,none,,-2.0,1,0,1,0,-12.0,-12.0,-14.5,-14.5
SEC,63.0,Texas,295,210238,Big East,71.0,UConn,314,2026,regular,2025-12-13T01:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-13.5,146.5,,,-12.5,146.5,2025-12-13T01:00:00.000Z,UConn,Texas,314,295,-1.0,keep,none,,-2.0,1,0,1,0,-13.5,-13.5,-12.5,-12.5
Southland,66.0,East Texas A&M,76,210239,Southland,102.0,McNeese,162,2026,regular,2025-12-13T01:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-20.5,143.5,,,-18.5,140.5,2025-12-13T01:30:00.000Z,McNeese,East Texas A&M,162,76,-1.0,keep,none,,-2.0,1,0,1,0,-20.5,-20.5,-18.5,-18.5
Southland,66.0,East Texas A&M,76,210239,Southland,102.0,McNeese,162,2026,regular,2025-12-13T01:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-21.5,142.5,,,-18.5,140.5,2025-12-13T01:30:00.000Z,McNeese,East Texas A&M,162,76,-1.0,keep,none,,-2.0,1,0,1,0,-21.5,-21.5,-18.5,-18.5
CAA,70.0,Hofstra,110,210240,ACC,69.0,Syracuse,286,2026,regular,2025-12-13T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-11.0,139.5,-750.0,500.0,-11.0,141.0,2025-12-13T21:00:00.000Z,Syracuse,Hofstra,286,110,-1.0,keep,none,,-2.0,1,0,1,0,-11.0,-11.0,-11.0,-11.0
CAA,70.0,Hofstra,110,210240,ACC,69.0,Syracuse,286,2026,regular,2025-12-13T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-9.5,139.5,-470.0,360.0,-10.5,140.5,2025-12-13T21:00:00.000Z,Syracuse,Hofstra,286,110,-1.0,keep,none,,-2.0,1,0,1,0,-9.5,-9.5,-10.5,-10.5
ACC,86.0,Stanford,281,210241,Mountain West,82.0,San José State,260,2026,regular,2025-12-14T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,8.0,145.5,280.0,-360.0,7.5,144.5,2025-12-14T00:00:00.000Z,San José State,Stanford,260,281,1.0,keep,none,,2.0,1,0,1,0,8.0,8.0,7.5,7.5
ACC,86.0,Stanford,281,210241,Mountain West,82.0,San José State,260,2026,regular,2025-12-14T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,8.5,145.5,230.0,-285.0,7.5,143.5,2025-12-14T00:00:00.000Z,San José State,Stanford,260,281,1.0,keep,none,,2.0,1,0,1,0,8.5,8.5,7.5,7.5
ACC,77.0,SMU,248,210242,SEC,89.0,LSU,136,2026,regular,2025-12-14T01:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-1.5,158.0,110.0,-130.0,2.5,158.5,2025-12-14T01:30:00.000Z,LSU,SMU,136,248,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,2.5,2.5
ACC,77.0,SMU,248,210242,SEC,89.0,LSU,136,2026,regular,2025-12-14T01:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-1.5,158.5,-102.0,-118.0,1.5,156.5,2025-12-14T01:30:00.000Z,LSU,SMU,136,248,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,1.5,1.5
ACC,61.0,Pittsburgh,229,210243,Big East,79.0,Villanova,338,2026,regular,2025-12-13T21:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-10.5,138.0,-575.0,400.0,-10.0,136.5,2025-12-13T21:30:00.000Z,Villanova,Pittsburgh,338,229,-1.0,keep,none,,-2.0,1,0,1,0,-10.5,-10.5,-10.0,-10.0
ACC,61.0,Pittsburgh,229,210243,Big East,79.0,Villanova,338,2026,regular,2025-12-13T21:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-10.5,138.5,,,-10.5,138.5,2025-12-13T21:30:00.000Z,Villanova,Pittsburgh,338,229,-1.0,keep,none,,-2.0,1,0,1,0,-10.5,-10.5,-10.5,-10.5
MVC,58.0,Evansville,82,210244,ACC,82.0,Notre Dame,213,2026,regular,2025-12-13T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-15.5,136.5,-2500.0,1050.0,-16.5,137.5,2025-12-13T19:00:00.000Z,Notre Dame,Evansville,213,82,-1.0,keep,none,,-2.0,1,0,1,0,-15.5,-15.5,-16.5,-16.5
MVC,58.0,Evansville,82,210244,ACC,82.0,Notre Dame,213,2026,regular,2025-12-13T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-14.5,136.5,,,-16.5,138.5,2025-12-13T19:00:00.000Z,Notre Dame,Evansville,213,82,-1.0,keep,none,,-2.0,1,0,1,0,-14.5,-14.5,-16.5,-16.5
Big South,62.0,South Carolina Upstate,268,210245,ACC,80.0,North Carolina,200,2026,regular,2025-12-13T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-29.5,152.5,,,-28.5,146.5,2025-12-13T19:00:00.000Z,North Carolina,South Carolina Upstate,200,268,-1.0,keep,none,,-1.0,0,0,0,0,-29.5,-29.5,-28.5,-28.5
Big 12,77.0,Kansas,131,210246,ACC,76.0,NC State,185,2026,regular,2025-12-13T22:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-2.0,148.5,-160.0,135.0,-3.0,151.0,2025-12-13T22:30:00.000Z,NC State,Kansas,185,131,,keep,none,,0.0,0,0,0,0,-2.0,-2.0,-3.0,-3.0
Big 12,77.0,Kansas,131,210246,ACC,76.0,NC State,185,2026,regular,2025-12-13T22:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-1.5,148.5,-120.0,,-1.5,150.5,2025-12-13T22:30:00.000Z,NC State,Kansas,185,131,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,-1.5,-1.5
American,73.0,Memphis,163,210247,ACC,99.0,Louisville,150,2026,regular,2025-12-13T20:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-17.0,163.0,-1900.0,900.0,-16.0,160.0,2025-12-13T20:30:00.000Z,Louisville,Memphis,150,163,-1.0,keep,none,,-2.0,1,0,1,0,-17.0,-17.0,-16.0,-16.0
American,73.0,Memphis,163,210247,ACC,99.0,Louisville,150,2026,regular,2025-12-13T20:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-16.5,162.5,,,-14.5,157.5,2025-12-13T20:30:00.000Z,Louisville,Memphis,150,163,-1.0,keep,none,,-2.0,1,0,1,0,-16.5,-16.5,-14.5,-14.5
Southland,70.0,Northwestern State,211,210248,ACC,79.0,California,40,2026,regular,2025-12-13T22:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-19.0,144.0,,,-20.5,146.5,2025-12-13T22:00:00.000Z,California,Northwestern State,40,211,-1.0,keep,none,,-2.0,1,0,1,0,-19.0,-19.0,-20.5,-20.5
Southland,70.0,Northwestern State,211,210248,ACC,79.0,California,40,2026,regular,2025-12-13T22:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-19.5,145.5,-2100.0,1100.0,-20.5,147.5,2025-12-13T22:00:00.000Z,California,Northwestern State,40,211,-1.0,keep,none,,-2.0,1,0,1,0,-19.5,-19.5,-20.5,-20.5
A-10,83.0,St. Bonaventure,277,210249,MAC,88.0,Ohio,215,2026,regular,2025-12-13T22:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,6.0,150.0,210.0,-250.0,5.5,151.0,2025-12-13T22:00:00.000Z,Ohio,St. Bonaventure,215,277,1.0,keep,none,,2.0,1,0,1,0,6.0,6.0,5.5,5.5
A-10,83.0,St. Bonaventure,277,210249,MAC,88.0,Ohio,215,2026,regular,2025-12-13T22:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,6.5,150.5,,,5.5,150.5,2025-12-13T22:00:00.000Z,Ohio,St. Bonaventure,215,277,1.0,keep,none,,2.0,1,0,1,0,6.5,6.5,5.5,5.5
WCC,75.0,San Francisco,259,210250,A-10,85.0,Saint Louis,252,2026,regular,2025-12-14T01:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-12.5,155.0,-800.0,525.0,-11.0,153.0,2025-12-14T01:00:00.000Z,Saint Louis,San Francisco,252,259,-1.0,keep,none,,-2.0,1,0,1,0,-12.5,-12.5,-11.0,-11.0
WCC,75.0,San Francisco,259,210250,A-10,85.0,Saint Louis,252,2026,regular,2025-12-14T01:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-12.5,155.5,-425.0,330.0,-10.5,149.5,2025-12-14T01:00:00.000Z,Saint Louis,San Francisco,252,259,-1.0,keep,none,,-2.0,1,0,1,0,-12.5,-12.5,-10.5,-10.5
MVC,84.0,Southern Illinois,273,210251,A-10,93.0,Richmond,242,2026,regular,2025-12-13T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-4.0,153.5,-185.0,160.0,-4.5,154.5,2025-12-13T23:00:00.000Z,Richmond,Southern Illinois,242,273,-1.0,keep,none,,-2.0,1,0,1,0,-4.0,-4.0,-4.5,-4.5
MVC,84.0,Southern Illinois,273,210251,A-10,93.0,Richmond,242,2026,regular,2025-12-13T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-4.5,153.5,-218.0,180.0,-5.5,153.5,2025-12-13T23:00:00.000Z,Richmond,Southern Illinois,242,273,-1.0,keep,none,,-2.0,1,0,1,0,-4.5,-4.5,-5.5,-5.5
A-10,70.0,George Washington,96,210252,SEC,80.0,Florida,87,2026,regular,2025-12-13T19:52:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-14.0,162.5,-1600.0,800.0,-15.0,163.5,2025-12-13T19:52:00.000Z,Florida,George Washington,87,96,-1.0,keep,none,,-2.0,1,0,1,0,-14.0,-14.0,-15.0,-15.0
A-10,70.0,George Washington,96,210252,SEC,80.0,Florida,87,2026,regular,2025-12-13T19:52:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-13.5,162.5,,,-12.5,163.5,2025-12-13T19:52:00.000Z,Florida,George Washington,87,96,-1.0,keep,none,,-2.0,1,0,1,0,-13.5,-13.5,-12.5,-12.5
Big Ten,72.0,UCLA,313,210253,WCC,82.0,Gonzaga,102,2026,regular,2025-12-14T04:45:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-10.0,147.5,-585.0,410.0,-11.0,147.5,2025-12-14T04:45:00.000Z,Gonzaga,UCLA,102,313,-1.0,keep,none,,-2.0,1,0,1,0,-10.0,-10.0,-11.0,-11.0
Big Ten,72.0,UCLA,313,210253,WCC,82.0,Gonzaga,102,2026,regular,2025-12-14T04:45:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-9.5,148.5,,,-8.5,147.5,2025-12-14T04:45:00.000Z,Gonzaga,UCLA,102,313,-1.0,keep,none,,-2.0,1,0,1,0,-9.5,-9.5,-8.5,-8.5
A-10,75.0,Duquesne,73,210254,Mountain West,78.0,Nevada,189,2026,regular,2025-12-14T03:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-8.0,151.5,-310.0,255.0,-8.0,153.0,2025-12-14T03:00:00.000Z,Nevada,Duquesne,189,73,-1.0,keep,none,,-2.0,1,0,1,0,-8.0,-8.0,-8.0,-8.0
A-10,75.0,Duquesne,73,210254,Mountain West,78.0,Nevada,189,2026,regular,2025-12-14T03:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-8.5,153.5,,,-9.5,153.5,2025-12-14T03:00:00.000Z,Nevada,Duquesne,189,73,-1.0,keep,none,,-2.0,1,0,1,0,-8.5,-8.5,-9.5,-9.5
ASUN,61.0,North Florida,203,210255,A-10,84.0,Dayton,64,2026,regular,2025-12-14T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-30.5,159.5,,,-29.5,161.0,2025-12-14T00:00:00.000Z,Dayton,North Florida,64,203,-1.0,keep,none,,-2.0,1,0,1,0,-30.5,-30.5,-29.5,-29.5
ASUN,61.0,North Florida,203,210255,A-10,84.0,Dayton,64,2026,regular,2025-12-14T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,-30.5,159.5,,,-29.5,159.5,2025-12-14T00:00:00.000Z,Dayton,North Florida,64,203,-1.0,keep,none,,-2.0,1,0,1,0,-30.5,-30.5,-29.5,-29.5
MAAC,81.0,Mount St. Mary's,183,210256,Patriot,73.0,Loyola Maryland,152,2026,regular,2025-12-13T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,2.0,151.5,135.0,-160.0,1.0,150.0,2025-12-13T23:00:00.000Z,Loyola Maryland,Mount St. Mary's,152,183,,keep,none,,0.0,0,0,0,0,2.0,2.0,1.0,1.0
MAAC,81.0,Mount St. Mary's,183,210256,Patriot,73.0,Loyola Maryland,152,2026,regular,2025-12-13T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Draft Kings,2.5,150.5,102.0,-122.0,1.5,148.5,2025-12-13T23:00:00.000Z,Loyola Maryland,Mount St. Mary's,152,183,,keep,none,,0.0,0,0,0,0,2.5,2.5,1.5,1.5
